text,label,step
infolaka terjadi kecelakaan jl raya keloposepuluh sukodono kronologi seorang kakek sedang menyiram jalan raya depan rumahnya tiba tiba tabrak pengendara motor arus lalu lintas tetap terpantau ramai lancar red susi de,1,validation
halo user macet banget yah tol cikampek kecelakaan,0,validation
breaking news seorang pns kabupaten pekalongan tewas kecelakaan begini kronologinya tribun jateng september at pm,1,validation
kecelakaan maut pasuruan kapolda jatim irjen drs luki hermawan meninjau langsung lokasi kecelakaan maut desa sentul kecamatan purwodadi kabupaten pasuruan jawa timur diberitakan sebelumnya hari minggu siang tanggal desem,0,validation
kompas gak jelas bgt judul tweet berantakan tragedi kecelakaan disangkutin sama halilintar biar apa pake dikasih hashtag hype segala,0,validation
cerita tumardi tulakan bangkitkan asa usai alami kecelakaankerja,0,validation
bersyukur bgt bgt msh dikasik umur sm allah diingetinnya lewat kecelakaan kmrn,0,validation
kronologi kecelakaan bus mira nganjuk vs innova tewas,1,validation
selalu fokus dlm berkendara mematuhi peraturan berlalu lintas amp jgn lupa inget dirmh keluarga mu yg menanti,0,validation
korban penipuan mah ga sakit korban kecelakaan biasa tpi kalo jdi korban perasaan kmu rasanya sakit bgt,0,validation
inforaka anggota pengurai massa raimas direktorat samapta polda jabar bripda adimayu dwi septo yulisyono meninggal dunia mengalami kecelakaan lalu lintas mendapat penghargaan polda jabar,1,validation
bener ga nyangka salah satu sahabat gue sma kena musibah kecelakaan yg katanya buat otaknya pendarahan sempet sebagian memorinya ilang mau operasi disaat udah mendingan mlmnya makan nasgor dikira udah sehat taunya subuh panggil sm allah swt user,0,validation
kerap kecelakaan izin bus murni jaya direkomendasikan dicabut,0,validation
rame nih gara gara pakai foto admin magang dipanggil mba terus emangnya aku kecelakaan apa,0,validation
tuhan memang tau mana terbaik hambanyabanyak bersyukur,0,validation
breaking news sopir tersangka kecelakaan beruntun tol cipularang kapasitas truk kelebihan ton,1,validation
anggota polsek kotagede membantu penanganan kecelakaan lalu lintas jalan gefomg kuning wilayah banguntapan turut membantu korban rumah sakit harjo lukito mengalami lika,1,validation
wib tolctc pancoran tomang padat gardu tambahan masuk gt senayan kepadatan arah kb jeruk angke kapuk padat kepadatan vol lalin cengkareng km km arah bandara soetta padat dampak selesai penanganan kecelakaan,1,validation
ahli mulai selidiki lokasi kecelakaan kobe bryant,1,validation
terjadi kecelakaan jagorawi arah jakarta km macet sepanjang km user,1,validation
korban meninggal kecelakaan maut bus sriwijaya teridentifikasi kecelakaanbus lakalantas runningtext bacaindoposaja,1,validation
entah semua rs kerja sama apa gimana allah dibikin susah urusan orang kecelakaan,0,validation
kecelakaan jlpemuda rawamanguntepatnya depan gor rawamangun arah timur korban tutup usia dlm penanganan petugas,1,validation
bpjamsostek sosialisasikan penanganan kecelakaan kerja,0,validation
kecelakaan maut transito sragen bus eka ugalugalan lindas neneknenek pedagang hingga tewas mengenaskan korban ditemukan tubuh kepala begini sragenkecelakaan maut terjadi,1,validation
pagi sambut pasien kecelakaan jahit luka sempatnya ngerayu gombal bukan kesakitan malah kesenangan dasar kamu lelaki,0,validation
welcome life menceritakan ttg pengacara serakah membantu orang memanfaatkan hukum suatu hari terjebak dunia paralel krn sebuah kecelakaanamp memulai hidup baru jaksa jujur sekaligus menjadi kepala keluarga suamiampanaknya yg tiba,0,validation
gua viral pabrik karna ganteng prestasi karna kecelakaan pas ketemu mas mas yg kemarin kecelakaan motornya gapapa kan au ah gelap mau beli truck,0,validation
lgi pawai dipadangan mobil mbak nia kecelakaan,0,validation
penyerahan santunan kecelakaan kerja amp santunan kematian anggota badan adhoc penyelenggara pemilu bertempat kantor kpu kabupaten majalengka jumat,0,validation
jakarta kecelakaan persimpangan slipi jasamarga,1,validation
gatau kebetulan apa gimana tp udh x ngalamin kejadian tiap kali lewat kamar jenazah didalemnya jenazah yg dimandiin baunyaaa harum bgt pdhl waktu liat jenazah kecelakaan dimandiin biasa aja ga anyir darah ga wangi bunga,0,validation
boeing menyiapkan dana sebesar us juta triliun rupiah keluarga kerabat korban kecelakaan max korbankecelakaanmax matamatapolitik,0,validation
kecelakaan tunggal stt kristus alfa omega personel ditsamapta polda jateng segera berikanpertolongan,1,validation
jangan budayakan cenglu budayakan tertib berlalu lintas operasi keselamatan lodaya stop pelanggaran stop kecelakaan keselamataan kemanusiaan,0,validation
menemukan kebakaran tawuran kecelakaan bencana alam pohon tumbang ormas anarkis odmk orang masalah kejiwaan kdrt anak terlantar gelandangan pengemis balap liar begal jambret todong geng motor rampas wilayah dki jakarta hub telp jakartasiaga,0,validation
kondisi terkini aktor dylan carr kecelakaan parah hingga kritis operasi tengkorak,1,validation
janji suci polisi aceh besar lokasi rawan kecelakaan mudik polres aceh besar membuat pos janji suci tikungan seunapet kawasan seulawah aceh besar tikungan dikenal paling rawan kecelakaan,0,validation
suarabogor shared orang tewas kecelakaan pesawat bandara rusia,1,validation
aku pelampiasan kamu kecelakaan mencari hati baru selasaambyar selasasambat,0,validation
yaallah sepupu gue kecelakaan mulu,0,validation
pebulu tangkis nomor satu dunia kento momota terlibat kecelakaan lalu lintas mex highway malaysia senin pagi dibawa rumah sakit kondisi stabil kata pelatih tim nasional jepang,1,validation
pemerintah filipina melarang ojek online beroperasi negaranya salah satu alasannya mengurangi angka kecelakaan lalu lintas,0,validation
yaa allah hbis liat kecelakaan dpan mata bgt mana anak kecil lg langsung lemes w,0,validation
gais jadi kan kmrn ak abis kecelakaan tuh terus bibirku luka eh sekarang jadinya item masa dipakein apa yh biar merah,0,validation
from user kecelakaan umur tahun membuat kehilangan tangan kirinya bagaimana atur widodo melewati masa kecilnya hingga menjadi atlit silat stay tuned user silatpalembang regrann,0,validation
kecelakaan truk muat pasir toyota vios flyover ciledug km menjelang mall bale kota arah kantor walikota tangerang p ramdan user user elshintaedisimalam,1,validation
wib toljanger kb jeruk kunciran padat dampak selesai penanganan kecelakaan kunciran karang tengah padat kepadatan volume lalin,1,validation
video berisi pebalap liar tabrak seorang penonton viral media sosial dipastikan sidoarjo polisi menyebut balap liar terjadi daerah trosobo selengkapnya seputarinewsrcti seputarinewspagi viral sidoarjo kecelakaan joki,0,validation
sat pjr polda jatim panit jatim ii sat pjr melaksanakan pemantauan batas kecepatan osle jalan tol sidoarjo kejapanan salah satu kegiatan mencegah terjadinya kecelakaan lalu lintas dilakukan,0,validation
depan rumah gue kecelakaan kali gue liat langsung anjir merinding,1,validation
satgas pamtas yonif wrg obati warga kecelakaan tunggal tniadmengabdidanmembangunbersamarakyat,1,validation
siapa si yg mulai mulai bilang heechul keluar super junior siapaaaa hey tuh sakitt kaki nya grgr kecelakaan dlu makanya kurang aktif sama superjunior,0,validation
segala kecelakaan berlaku atas manusia kerana manusia sendiri,0,validation
mudik gratis buat pemotor tekan angka kecelakaan,0,validation
mohon bantuan doa donasinya kesembuhan sahabat suhandi bantu donasi biaya operasi kecelakaan klik semoga amal kalian mendapat balasan setimpal aamiin allahumma aamiin terima kasih,0,validation
malem kak adek ipar kecelakaan korban tabrak lari jalan magelang jam wib tp yg nabrak kabur mobil avanza putih skrg koma rsud sleman mohon niat baiknya menabrak adik tersebut datang rs sourcediomalini,1,validation
ripkobe,0,validation
bahkan senin betulbetul dimulai aku uda disuguhin mayat korban kecelakaan pagi tadi brkt kerja asu asu,0,validation
mohon dibantu retwit user user user user user saudara ketua patifosi malaya kurang diperhatikan pemerintah kecelakaan bertugas sbg user april lalu,0,test
kecelakaan mobil minibus melintang tengah jalan km ruas toljanger tomang menuju tangerang terlihat pengemudi berada mobil ibu nanda elshintaweekend,1,test
acha beberapa bulan acha nari pake bantuan pas nari sih acha nari gak gak kayak agustus kemarin aku kecelakaan acl lutut aku nyaris putus pertama kali denger dokter operasi lrrsg,0,test
satu kader posyandu meninggal akibat kecelakaan maut ciater subang bertambah,0,test
kecelakaan maut bus eka ring road sragen,1,test
nangisnya gue kewendy kek nangisnya gue yermseul waktu kecelakaan trus gada kabar,0,test
polisi tetapkan sopir bus kecelakaan tol sumo jadi tersangka taucepattanpabatas beritaterkini berita news beritanasional,1,test
gatau cape banget mau nangis cape pas cape aja kejadian pas balik tabrakan lah kecelakaan ah sambat mulu malu mau nge tweet disana,0,test
aku ikut terharu teman ku mengalami kecelkaan ternyata begini rasanya kecelakaan,0,test
mimin dulur follower budiman user mohon bantuan doa amp donasi salah satu teman musisi malang baru tertimpa musibah kecelakaan krna biaya rs yg sangat mahal mohon kesediaannya bantu meringankan beban keluarga trimakskh cc user,0,test
senin desember selamat malam hari unit garuda terdiri petugas bpbd relawan frpb petugas puskesmas kaliwungu warga melakukan evakuasi kecelakaan tunggal warga,0,test
petugas menangani kecelakaan beruntun km arah tangerang arus kendaraan macet kembangan jakbar kecelakaanberuntun toltangerang,1,test
kan tuh apa sih gue lupa judulnya ceweknya tuh buta gitu gegara kecelakaan sedih banget sumpah gue tiap pulang sekolah kerjaannya nontonin mulu terus nangis udah gitu kepergok sama bapak gue pas nangis malu banget,0,test
kecelakaan malaysia pembalap indonesia meninggal dunia vivanews,1,test
rasa takut kematian paling dibenarkan semua ketakutan risiko kecelakaan seseorang mati,0,test
td tuh aku hampir kecelakaan ih serem banget yaallah,0,test
hatihati berkendara guys kecelakaan tadi pagi lampu merah arah gerbang tol ciujung kejadian kurang lebi jam setengah pagi penyebab nya gatau krna tau dah rame aja user,0,test
alhamdulillah dijaga sama allah terhindar kecelakaan,0,test
kecelakaan ka kaligung tabrak yaris kendal korban hendak hadiri rapat pajak daerah,1,test
sekaligus angka kecelakaan konon katanya turun,0,test
bukan kecelakaan conan edogawa,0,test
pesawat rusia terbakar moskow disambar petir kecelakaan news taucepattanpabatas,1,test
kendaraan terlibat kecelakaan rembang orang tewas orangrembang,1,test
situasi lalu lintas padat macet disertai cuaca menentu membuat kendaraan perlu bekerja ekstra acp siap melayani menjemput mengantar kendaraan berada situasi darurat kebanjiran kecelakaan lalu lintas acp asuransikendaraan,0,test
tingkat kecelakaan selama lebaran turun persen,1,test
temen gue kecelakaan nelp gue duluan dikira gua bakal bawa motor soalnya motor rusak parah gila kali gue gonceng orang aja kaga,0,test
dulu waktu sd kelas pernah kecelakaan kapas cottonbud ketinggalan dalem telinga sejak sampe skrng ga prnh bersihin telinga sndri pengalaman trauma yg ga prnh beres smp skrg jd kalo mau bersihin telinga selalu sm mamah pas pulang sama siapa aja yg mau,0,test
kecelakaan cipularang sahabat polisi ikut berduka,1,test
berdalih simpati empati menyebarluaskan informasi banyak masyarakat salah kaprah membagi fotovideo korban kecelakaan berbagai media sosial blursensor abai perasaan,0,test
kadang lucu yg kalo melek branding rela gak rela sih lebih dipaksa keadaan ngumpulin duid buat beli uniqlo akhirnya robek kecelakaan untung second udh gamau beli lg besok beli dickies aja tolol besok nyari duit sendiri buat belinya kali y yg keren,0,test
pak user user user user user minta jalan samping tol jatibening arah keluar tol jatibening menuju caman jalanan rusak parah sering makan korban kecelakaan minta dgn sangat diperbaiki terimakasih,0,test
silih berganti menanti giliran,0,test
jakarta kecelakaan gt kapuk elshinta,1,test
kronologi kecelakaan maut jalan raya surabaya malang desa sentul purwodadi pasuruan,1,test
aku kemaren pas mau studi banding bandung sempet ngoming temen eh kan bandung lewat tol serem takut kecelakaan gua eh tau tau beritanya,0,test
satuan lalu lintas kepolisian resor labuhanbatu mengidentifikasi korban bussempati star bernomor polisi bl aa rute sumbarmedan mengalami kecelakaan tunggal jalan lintas sumatera kawasan bulu cina kabupaten labuhanbatu,1,test
wib tolpurbaleunyi dawuan padalarang pasteur cileunyi lancar sadang km km arah jakarta padat penanganan kecelakaan bahu luarkiri,1,test
wni korban tewas kecelakaan bus malaysia bertambah jadi orang pt bestprofit futures surabaya,1,test
identitas jenazah kecelakaan maut cipularang misteri,1,test
jadi aku baru aja kecelakaan pas bawa mobil kantor fcuk,0,test
habis kecelakaan pengen banget salad buah nya diem doang karna dirumah ga motor motornya ancur dibagian depan jadi motornya ditinggal sby,0,test
kalau mobilmotor listrik hibrid banyak jalan indonesia angka kecelakaan meningkat bunyi kendaraan sangat kecil,0,test
sebuah cerita kecelakaan yg runut apa aku perlu bikin trit gini nyeritain kecelakaan taun lalu,0,test
innalillahi semoga korban repost user arus lalu lintas ruas tol purbaleunyi padalarang barat km km terpantau padat dampak adanya kecelakaan minibus menabrak belakang truk,1,test
susana haru pemakaman praka anumerta yanuarius loe putra terbaik kabupaten belu tmp seroja haliwenpraka anumerta yanuarius loe salah seorang anggota yonif woroagi gugur kecelakaan helikopter m tni ad juni papua,1,test
berita bintang dylan carr bertemu pacar sebelumkecelakaan,0,test
korban penipuan gak sakit korban kecelakaan biasa,0,test
kecelakaan putra kh hasyim muzadimeninggal,1,test
kenaikan manfaat program jaminan kecelakaan kerja jkk jaminan kematian jkm tersebut didapatkan pekerja indonesia kenaikan iurannaikmanfaatiurantetap,0,test
banyak yg nikah kecelakaan ijab qobulnya ga rumah sakit,0,test
legendanba kobe bryant meninggal dunia pebasket berusia tahun meninggal kecelakaan helikopter ditumpanginya kecelakaan helikopter terjadi bukan menewaskan kobe putrinya berusia,1,test
mengapresiasi perjuangan taruna akmil asal papua yg turut menyelamatkan penumpang speedboat yg mengalami kecelakaan raja ampat,0,test
kecelakaan kendaraan tangki muatan bbm dekat pintu tol kalimalang grand kota bintang bekasi arah kalimalang menuju putaran arah kalimalang pak rizky user,1,test
wib toljapek tambun km km arah cikampek padat kepadatan volume lalin penyempitan lajur kalihurip km arah cikampek padat kecelakaan petugas menuju lokasi,1,test
kerumunan pinggir jalan kok pas nglihatnya pas masmas yg berdarahdarah mukanya belakangan info kalo mase mabuk amp habis olahraga bareng bapakbapak kirain kecelakaan ragu krn depannya aja puskesmas knp ga ditolong dulu amp malah undang pak pol,0,test
terhindar kecelakaan parah ketiga kalinya thx god,0,test
mau nengok temen yg kecelakaan aja kudu nunggu kering dulu lukanya mati bediri liat luka basah macam tu,0,test
mustb mengalami kecelakaan mobil manajer grup meninggal dunia,0,test
hidup ku kombinasi kecelakaan keajaiban jason ranti,0,test
temenku kuat kaki kanan patah abis kecelakaan tp ceria bgt bahkan pas pindah ranjang ketawa dong ga merintih kesakitan,0,test
lemes banget tadi radio denger kecelakaan beruntun cipularang kebetulan baru balik bandung pas hari sabtu malem semoga korban diterima sisinya,1,test
innalillahi ternyata td macet ituu dikira kecelakaan bangunan bertingkat pinggir honda semoga tdk korban jiwa aamiin,1,test
korban penipuan gak sakit korban kecelakaan biasa,0,test
orangtua berikan pengertian putra putri yg msh blm cukup umur ttg bahaya kecelakaan bila berkendara blm waktunya,0,test
motor berkapasitas cc atas pengaruhi angka kecelakaan,0,test
ambil foto video korban kecelakaan denda rp juta,0,test
kecelakaan berawal pelanggaran budayakan tertib berlalu lintas mrsf satlantasindonesia korlantaspolri ntmcpolri roadsafety generasimillennial generasimuda roadsafety roadsafetyweek stoppelanggaranstopkecelakaankeselamatanuntukkemanusiaan,0,test
wib toljapek karawang timur km km arah cikampek padat evakuasi kecelakaan kendaraan truk lajur kiri bahu jalan,1,test
ntah mau play video kecelakaan tol viral ngeri,0,test
jun lalinsore proses evakuasi mobil mengalami kecelakaan samsam tabanan arus lalin tersendat akibat kejadian tersebut selalu berhatihati berkendara sahabat sonora info dewakumarajaya citizenjournalist lalinsonora,1,test
exo k mendengar kabar exo m hampir kecelakaan menuju tempat recording happy camp ulah fans fanatic sehun sama baekhyun langsung nangis sampe kai ikutan nangis,0,test
aduh beneran deh hati hati warga bogor kalo lewat yasmin musim hujan gini rawan banget kecelakaan tadi jam tabrakan,0,test
asik liburan yeni wahid alami kecelakaan begini nasibnya kini gtgt,1,test
simak yuk info soal nilai jaminan perlindungan user peningkatan hingga nilai santunan korban kecelakaan diikuti kenaikan iuransumbangan bumnhadiruntuknegeri jasaraharja,0,test
aku tuh malah ngerasa seneng si jungkook kecelakaan lebih kerasa jadi manusianya gitu loh manusia yg ngelakuin salah yg lepas perlindungan yg ngakuin salahnya mana malah bagus jadi lebih tau bukan cuma sakit karna latian tekanan panggung,0,test
bagiku keajaiban paling besar terjadi aku mengalami kecelakaan dokter mengatakan aku hampir mungkin berjalan aku sembuh lebih cepat diperkirakan heechul,0,test
viral video kecelakaan maut seipanas batam kasat lantas polresta barelang sebut hoax,1,test
dikira kecelakaan kemacetan jalan raya purwodadisemarang dipicu asap pembakaran jerami user,1,test
salah seorang pengemudi dump truck jtj subana bercerita perihal kecelekaan menimpanya senin tol purbaleunyi regional,0,test
pengendara hormati pengguna jalan menghisap rokok sembari berkendara abu amp bara rokok membahayakan penglihatan pengendara masuk mata iritasi mata membuat pengendara menjadi kurang fokus menyebabkan kecelakaan,0,test
korban kecelakaan tol cipularang via user,1,test
kecelakaan tanjakan emen subang tewaskan satu orang,1,test
mas brooo mbak sis jangan bawa kendaraan bila dlm keadaan mabuk membahayan pengendara yg diri sendiri stop pelanggaran stop kecelakaan keselamatan kemanusiaan opskeselamatanmuaratakus publikpercayapolri,0,test
korban penipuan mah ga sakitkorban kecelakaan biasatpi kalo jdi korban perasaan kmu rasaa sakit bngt,0,test
rembang satuan lalu lintas polres rembang menangani peristiwa kecelakaan lalu lintas jalur pantura desa punjulharjo rembang mengakibatkan,1,test
jk udah ngakuin kesalahannya kan kecelakaan udah biasa,0,test
pagi liat kecelakaan tunggal kaget,0,test
kali anjir gua kecelakaan,0,test
wib toljapek bekasi timur jalur bawah km km arah cikampek padat kecelakaan tambun jalur bawah km arah cikampek padat penanganan truk gangguan lajur tengah,1,test
pesan nasi goreng depan lapaknya kecelakaan auto kenyang,0,test
lalinsonora terjadi kecelakaan jalan roa malaka tambora jakarta barat user,1,test
tahun kecelakaan yapemda husnul khatimah,0,test
mau cerita dikit td malam perjalanan pulang bandung seharian lewat tol probolinggo sampe bandung td malem jelas depan mata terjadi kecelakaan tunggal korbannya anak muda keliatannya mahasiswa cantik ganteng,0,test
sedang mengantre depan kasir membayar belanjaanya mendapat kabar melalui grup keluarga ayahnya mengabarkan temanya kecelakaan sadar selesai membayar semuanya masuk kedalam mobil hitamnya menuju swalayan sebentar,0,test
jatuh hindari lubang pengendara motor tewas terlindas truk jalan raya cilegonanyer cilegon kecelakaan lalu lintas terjadi pengendara sepeda motor nopol a tq truk tronton,1,test
misteri kecelakaan dijalur tengkorak dijawatimur mistis menyelimuti kejadian,0,test
orang punya kekuatan super gegara kecelakaan mahir bermusik usai gegar otak,0,test
liat berita kecelakaan tol makin takut aja sama jalan tol,0,test
via user kecelakaan terjadi kampung cibodas desa gunungsari kecamatan ciranjang kabupaten cianjur selasa pagi hari satu orang tewas seketika satu lainnya luka berat korban,1,test
senkom astra toll cipali informasi kecelakaan tunggal km arah cirebon sedang penanganan petugas elshintaedisisiang,1,test
kecelakaan lalu lintas merenggut nyawa kecelakaan tunggal hingga tabrak kendaraan terparkir,1,test
orang tu doyan banget ngulang kronologis kecelakaan yawla nyerinya nusuk tulang bray,0,test
wib toljanger tomang kemanggisan padat kepadatan vol lalin tangerang km kunciran km padat penanganan kecelakaan lajur kanan,1,test
kecelakaan truk pick up tol wiyoto wiyono km satu orang tewas kecelakaa mobil truk mobil pick up terjadi jalan tol ir wiyoto wiyono tepatnya km kelapa gading jakarta utara satu orang meninggal dunia,1,test
hujan kasih berkelimpahan keduanya sama turunnya ditahantahan apa apaapa datangnya grudukan beresiko jadi kecelakaan,0,test
nah betul korban kecelakaan benarbenar hatihati intensif cara penanganan nya main asal gotong lalu angkat sembarang orang terlebih leher bagian belakang terdapat banyak saraf bukan nya selamat malah justru sebalik nya,0,test
rlt tnp mmbahas mslh open donasinya dl jujur kasian bgt ga sih kecelakaan sampe separah kasian bgt liatnya bhkn mau pipis aja pake pampers tangan super kaku gbisa ngtik cukur rambut utk op bagian kepala gws lora,0,test
ngewri sekali kalo orang kecelakaan ketabrak kereta orang orang ngapaiiiin gitu malah ngeliatin,0,test
pengen ngerasain sensasi naik bus th vakum gak naik bus aku takut trauma kecelakaan th lalu muncul,0,test
korban kecelakaan korban bencana alam korban janji dievakuasi anjaymabar mt gunung prau,0,test
muncul kejanggalan sebenarnya kecelakaan virus biologi kurangi ledakan penduduk persiapan hadapi tragedi coronavirusoutbreak terlalu sempurna analisa amp tanggapan rezim sangat mencurigakan,0,test
rekaman cctv kecelakaan motor pik depan taman grisenda mhmmdrhmtrmdhn visit wonderful mrahmatramadhan,1,test
bukit pulai renggut nyawa pengendara kunjungi kecelakaan mbb min,1,test
korban penipuan mah ga sakit korban kecelakaan biasa tpi kalo jdi korban perasaan kmu rasanya sakit bgt,0,test
kecelakaan beruntun jalinsum labuhanbatu selatan orang tewas,1,test
kecelakaan mobil inova b uie terbalik jl gading pelangi jakut dpn rumah makan kepiting asap selesai proses evakuasi lalin normal,1,test
breaking news kecelakaan brio ringsek senggolan truk boks pantura cepiring kendal,1,test
gak sekalian memberhentikan penggunaan motor indonesia biar sekalian aja gak kambing hitam macet gara gara motor kecelakaan parah gara gara motor nyelip mobil mobil salah motor,0,test
x kecelakaan kasus sama hmm,0,test
semenjak yg kecelakaan tol cipularang tiap naik motor didepan truk belakang truk jadi takut sendiri,0,test
hallo user barusan kakak ngabarin klo kecelakaan malah ditinggal kabur sama gojeknya dong lebih bertanggung jawab kecelakaan loh kok seenaknya aja main ditinggal kabur drivernya tindak lanjuti,1,test
sekalinya update kecelakaan efek terancam mau diceraikan haeya,0,test
wib toljapek karawang timur km km arah cikampek padat dampak selesai evakuasi kendaraan kecelakaan lalu lajur kiri,1,test
marquez kecelakaan hebat sirkuit buriram thailand dilarikan rumah sakit,1,test
sat pjr polda jatim kecelakaan lalulintas mengakibatkan sebuah pikap terguling terjadi km jalur b rabu juni pukul wib selengkapnya,1,test
gada kecelakaan nya kurang seru,0,test
polres kuansing riau menetapkan sopir bus pmtoh indra weli sapitra tersangka terkait kecelakaan maut bus terguling hingga menewaskan orang,1,test
beritagokil anak yg baikkk,0,test
badan suka tibatiba ngerasa sakit gak tau penyebabnya gitu gak sih barangkali akibat suka sharing videovideo kecelakaan kecil kautertawakan kabur,0,test
orang jadi korban kecelakaan maut tol jagorawi,1,test
bulan lalu sempet tbtb kepikiran aja gitu tanggal september padahal gak apa apa ditanggal segitu trus kalo diinget inget tanggal sampe hari sept aja berita berita duka yg sampe kuping aja berita kecelakaan yg muncul lg mau apa sihhh,0,test
wait wait wait jk kecelakaan bener,0,test
evakuasi mi dimulai helikopter berhasil tembus lokasi kecelakaan,1,test
terlahir bulan september sebagian mungkin suatu kecelakaan,0,test
pernahkah kamu hampir tenggelam pingsan mimisan dirawat lebih minggu rs patah hati yg banget banget kecelakaan selfharm,0,test
dialogomnibuslawunpad pekerja kontrak memperoleh jaminan kecelakaan kematian pernah ditetapkan sebelumnya,0,test
kawanlaut kecelakaan kerja terjadi kapal kmp sembilang gt tengah melakukan perbaikan docking tahunan galangan kapal pt karimun marine shipyard tanjung balai karimun rabu pukul wib,0,test
udah nonton beautiful world ep kalian murni kecelakaan kan,0,test
we kira mak mak nya mau dibegal apa ditolongin abis kecelakaan apa gimana ternyata ditolongin lemes terlalu banyak menghirup asap status kualitas udara kotanya berbahaya,0,test
kecelakaan flyover kiaracondong menewaskan pengendaramotor,1,test
akun influenze ga mikir psikis korban amp keluarganya kalik yaa mau biar terkesan infonya a sampe hrs vulgar gitu ngepostnya empati kadang kebablasan korban pemerkosaankecelakaan laka pembunuhan maen share vulgar gitutujuan baik klo cara ga pas bulshit buat gw,0,test
viral bocah dipenuhi lumpur hitam usai kecelakaan motor warganet corona auto jijik,0,test
posisi duduk benar berkendara sangatlah memiliki peran penting membuat aktivitas mengemudi terasa lebih nyaman berada balik lingkar kemudi tepat mampu mengurangi risiko kecelakaan mengatur posisi duduk benar berkendara,0,test
korban tewas kecelakaan tol pemalangstaf kpu dki jakarta innalillahi wa inna ilaihi raajiun turut berduka,1,test
tiap jenguk kawan sakit kecelakaan gt mesti malah aku nanges,0,test
video kronologi kecelakaan maut cipali,1,test
ciel waktu masa kecil aku gak tahu selalu aja kecelakaan yg terjadi diriku papa aku bikin kopi yg panas banget alhasil ketumpahan kena perut aku aja dah pokoknya lrpd pajamaclassa,0,test
petugas melakukan buka tutup ruas tol km desa pendayakan kecamatan warureja kabupaten tegal publisherstory,1,test
perbandingan teoritis perbandingan kejadian kecelakaan dipasang apill dipasang meningkat per kendaraan terang,0,test
korban kecelakaan depan pegadaian kedungwuni siang tadi korban membawa kartu identitas sama sekali rawat rsi pekajangan barangkali kenal mohon infokan keluarganya,1,test
skrng dijalan kalo liat truk gede takut serem terbayangbayang kecelakaan alm aki kemarin,0,test
melihat kecelakaan kendaraan mogok hub info tol amp bantuan tolmms indonesiaayoamanberlalulintas,0,test
persahabatan merupakan sebuah kecelakaan eghays,0,test
cgerakanbicara pertolongan pertama kecelakaan pkbakat,0,test
kecelakaan toyota yaris f dz jl taman margasatwa raya jakarta selatan arah buncit amp msh penanganan polri,1,test
bagiku keajaiban paling besar terjadi aku mengalami kecelakaan dokter mengatakan aku hampir mungkin berjalan aku sembuh lebih cepat diperkirakan heechul,0,test
oleng maneh salah satu penyebab kecelakaan micro sleep terjadi pengemudi tidur sepersekian detik bahasa kerennya sak syutan cukup berbahaya terjadi pengendara roda empat,0,test
giat gatur lalin pagi anggota polsek sukaluyu rangka antisipasi terjadinya kemacetan kecelakaan lalu lintas polrescianjur polseksukaluyu,0,test
sumpil jangan numbangin alam unruk kepuasan pribadi jubaedah ntu hutan lu tebangin dijadiin waterboom untungny sendiri kebanjiran sekampung ntu gunung bukit lu urug tanahnya dijual untungnya sendiri kecelakaan jalan jadi rusak sekabupaten,0,test
twitter please do your magic mohon bantuannya temen retweetnya siapa tau yg hatinya tergerak membantu adik teman user sedang coma pasca kecelakaan motor hari,0,test
jangan digoreng pelajar sma tewas ikut aksi demo tolak ruu kuhp gedung dpr korban bagus putra mahendra tewas kecelakaan lalu lintas ditabrak tronton user user user user user user,0,test
lima resiko dlm kehidupan yg menyebabkan hilangnya nilai ekonomi kecelakaankondisi kritis suatu penyakit cacat tetapusia tua kematian,0,test
kecelakaan besarlah hari orangorang mendustakanyaitu orangorang mendustakan hari pembalasan qs,0,test
txt au jungkook hyung sama kai noona plot halo selamat malam rumah sakit mengabarkan mobil keluarga tumpangi mengalami kecelakaan apa keluarga ku selamat,0,test
hubungi psc yes notelp unt layanan kegawatdaruratan kecelakaan lalu lintasmedis wilayah kota yogyakarta jam gratis user user infombs,0,test
user wib pantauan cctv pagi tol kemayoran arah tanjung priok arus lalin lancar tol kemayoran arah ancol arus lalin padat kepadatan imbas kecelakaan beruntun km selesai tangani petugasuda user user,1,test
update jadwal samsat keliling samsat desa tertib bayar pajak yuk stop pelanggaran stop kecelakaan keselamatan,0,test
gegara whatsapp down jadi inget dulu si user kecelakaan ngabarin lewat dm twitter bukan lewat bbm sms cerita singkat meneladani kisah hidup samot mampu bertahan dm twitter,0,test
allah mau wisuda hari kecelakaan ortunya udh nungguin audit kampus,0,test
kecelakaan kapal delapan orang dinyatakan tewas,1,test
sukses bukan kebetulan gagal bukan kecelakaan semua polanya,0,test
pantauan arus lalu lintas lokasi rawan kecelakaan jl raya bayeman karangreja purbalingga h pukul reporter user userpoldajateng user user,0,test
doain gas jawa hbs kecelakaan,0,test
wib toljagorawi cawang tmii cibubur bogor ciawi lancar citeureup km arah jakarta padat penanganan kecelakaan lajur kanan,1,test
korban penipuan mah ga sakit korban kecelakaan biasa tpi kalo jdi,0,test
kecelakaan yg gue maksud deket kantor tadi pas pulang ketemu kecelakaan lg yg korbannya meninggal jg lemes se lemesnya badan gue,0,test
mengerikan video detikdetik kecelakaan maut tol cipularang,1,test
kecelakaan mobil tabrak skuter listrik senayan terjadi dini hari,1,test
